ID,PARTEINAME,JAHR,MONAT,TAG,ÜBERSCHRIFT
23,CDU/CSU,2013,1,3,CSU fordert mehr Reha-Mittel für ältere Arbeitnehmer
26,CDU/CSU,2013,1,3,Neues Konzept für Wasserstadt Limmer? CDU fordert höhere Bebauung
27,CDU/CSU,2013,1,3,CDU-Gesundheitspolitiker Spahn: Ärzteorganisationen sind gefordert - Newsticker - Die aktuellsten Nachrichten
28,CDU/CSU,2013,1,3,Seehofer rechnet nicht mit absoluter Mehrheit für CSU
29,CDU/CSU,2013,1,3,CSU-Chef Seehofer sorgt sich um Koalitionspartner FDP - Newsticker - Die aktuellsten Nachrichten
31,CDU/CSU,2013,1,3,CSU-Chef Seehofer: Meine politische Sorge 2013 ist die FDP - Newsticker - Die aktuellsten Nachrichten
35,CDU/CSU,2013,1,4,CDU-Fraktionschef: Flughafen-Gutachten endlich ernst nehmen
36,CDU/CSU,2013,1,4,CDU benennt Mitglieder für EBS-Untersuchungsausschuss
43,CDU/CSU,2013,1,4,Klausur des CDU-Vorstands in Wilhelmshaven - Newsticker - Die aktuellsten Nachrichten
45,CDU/CSU,2013,1,4,CDU-Vorstand trifft sich zu Klausur in Wilhelmshaven - Newsticker - Die aktuellsten Nachrichten
50,CDU/CSU,2013,1,5,CDU-Wahlkampfstart mit Rückenwind - Newsticker - Die aktuellsten Nachrichten
55,CDU/CSU,2013,1,5,Merkel lehnt erneute CSU-Forderung nach Pkw-Maut strikt ab - Newsticker - Die aktuellsten Nachrichten
60,CDU/CSU,2013,1,5,CSU will Pkw-Maut zum Wahlkampfthema machen
62,CDU/CSU,2013,1,5,Merkel läutet CDU-Wahlkampf ein - Newsticker - Die aktuellsten Nachrichten
64,CDU/CSU,2013,1,5,CSU will Milliardenhilfe für Krankenhäuser in Finanznöten - Newsticker - Die aktuellsten Nachrichten
65,CDU/CSU,2013,1,5,Merkel läutet CDU-Wahlkampf ein - «Wilhelmshavener Erklärung» - Newsticker - Die aktuellsten Nachrichten
70,CDU/CSU,2013,1,6,CDU: Ramsauer soll Ablösung von Schwarz forcieren
72,CDU/CSU,2013,1,6, CSU-Klausur: Großer Abschied in Wildbad Kreuth
74,CDU/CSU,2013,1,6,Wegen Formfehler: Wawrzynski soll nicht für CDU kandidieren
87,CDU/CSU,2013,1,6,"McAllister: «Die CDU sollte aufhören, die Grünen anzuschmachten»"
90,CDU/CSU,2013,1,6,SPD kritisiert erneuten CSU-Vorstoß für Pkw-Maut
91,CDU/CSU,2013,1,6,CDU-Vize Strobl sieht hohe Hürden für Schwarz-Grün
100,CDU/CSU,2013,1,7,Kreise: Schleswig-Holsteins CDU-Vorsitzender de Jager tritt zurück - Newsticker - Die aktuellsten Nachrichten
101,CDU/CSU,2013,1,7,Schleswig-Holstein: CDU-Landeschef de Jager tritt am Dienstag zurück
102,CDU/CSU,2013,1,7,CDU schenkt Neu-OB Kuhn schwarz-grünen Porsche
104,CDU/CSU,2013,1,7,CSU-Spitze zum Wahljahresauftakt um Harmonie bemüht - Newsticker - Die aktuellsten Nachrichten
105,CDU/CSU,2013,1,7,Seehofer: „Wir brauchen die Pkw-Maut“ - CSU-Klausurtagung in Wildbad Kreuth
110,CDU/CSU,2013,1,7,CDU-Chef über Desinformation zu Flughafen «stinksauer»
126,CDU/CSU,2013,1,7,CSU-Abgeordnete starten in Wildbad Kreuth ins Wahljahr - Newsticker - Die aktuellsten Nachrichten
128,CDU/CSU,2013,1,7,Wegen Formfehler: Wawrzynski soll nicht für CDU kandidieren
130,CDU/CSU,2013,1,8,Chef der Nord-CDU de Jager gibt auf - Führungskrise - Newsticker - Die aktuellsten Nachrichten
131,CDU/CSU,2013,1,8,Brüderle zu CSU: Keine «Schnüffelei» durch Vorratsdatenspeicherung - Newsticker - Die aktuellsten Nachrichten
132,CDU/CSU,2013,1,8,Brüderle zu CSU: Keine «Schnüffelei» durch Vorratsdatenspeicherung
136,CDU/CSU,2013,1,8,Aussprache mit Seehofer auf CSU-Klausur - Newsticker - Die aktuellsten Nachrichten
138,CDU/CSU,2013,1,8,CDU-Landeschef de Jager tritt zurück - Newsticker - Die aktuellsten Nachrichten
139,CDU/CSU,2013,1,8,Leipzigs CDU-OB-Kandidat stellt 100-Punkte-Plan vor: Was will Wawrzynski wirklich?
148,CDU/CSU,2013,1,9,CDU will Untersuchungsausschuss des Landtags zur WestLB
149,CDU/CSU,2013,1,9,CDU will Untersuchungsausschuss des Landtags zur WestLB
150,CDU/CSU,2013,1,9,CDU will Untersuchungsausschuss des Landtags zur WestLB
154,CDU/CSU,2013,1,9,CDU fordert Bürger zu Mitgestaltung bei Landtagswahlprogramm auf
156,CDU/CSU,2013,1,9,McAllister mahnt CDU und FDP vor Wahl zur Geschlossenheit
163,CDU/CSU,2013,1,9,Aiwanger: Die CSU ist regierungsunfähig
164,CDU/CSU,2013,1,9,CDU-Generalsekretär Kretschmer sieht Bayern-Klage skeptisch
165,CDU/CSU,2013,1,9,CDU-Generalsekretär Kretschmer sieht Bayern-Klage skeptisch
166,CDU/CSU,2013,1,9,Öney weist CDU-Kritik der Klientelpolitik zurück
168,CDU/CSU,2013,1,9,CSU kann auf absolute Mehrheit hoffen - Dreier-Bündnis abgeschlagen
170,CDU/CSU,2013,1,9,Parteichef sieht NRW-CDU wieder auf Kurs - «jünger und weiblicher»
171,CDU/CSU,2013,1,9,Parteichef sieht NRW-CDU wieder auf Kurs - «jünger und weiblicher»
172,CDU/CSU,2013,1,9,Parteichef sieht NRW-CDU wieder auf Kurs - «jünger und weiblicher»
174,CDU/CSU,2013,1,9,CSU in Kreuth: Klage gegen Länderfinanzausgleich rückt näher
175,CDU/CSU,2013,1,9,Altmaier diskutiert Streitthema Energiewende mit CSU in Kreuth
177,CDU/CSU,2013,1,9,Seehofer-Attacke gegen Spitzenpersonal kein Thema bei CSU-Tagung
178,CDU/CSU,2013,1,9,CDU verlangt von Flughafenchef Verzicht auf Abfindung - Newsticker - Die aktuellsten Nachrichten
184,CDU/CSU,2013,1,10,CDU kritisiert grün-rote Reservekasse - Klausuren beendet
187,CDU/CSU,2013,1,10,Von der Leyen erinnert CSU bei Rentenreform an Koalitionsbeschluss - Newsticker - Die aktuellsten Nachrichten
194,CDU/CSU,2013,1,10,CDU-internes Papier zu «Frauen im Fokus» umstritten
195,CDU/CSU,2013,1,10,CSU lehnt Lebensleistungsrente ab
200,CDU/CSU,2013,1,10,"Mitgliederzuwachs bei Grünen - Verluste bei CDU, SPD und FDP"
204,CDU/CSU,2013,1,10,«Süddeutsche Zeitung»: CSU lehnt geplante Rentenreform ab - Newsticker - Die aktuellsten Nachrichten
206,CDU/CSU,2013,1,10,Neue Umfrage: Die CSU lacht sich eins
212,CDU/CSU,2013,1,11,CSU will Arbeitswelt familienfreundlicher machen
225,CDU/CSU,2013,1,11,Hasselfeldt verteidigt CSU-Linie bei Lebensleistungsrente - Newsticker - Die aktuellsten Nachrichten
227,CDU/CSU,2013,1,11,SPD und CDU uneinige über Sieger im TV-Duell
233,CDU/CSU,2013,1,12,CDU-Klausurtagung beginnt - «Frauen im Fokus»
240,CDU/CSU,2013,1,12,Rösler will in Niedersachsen verstärkt um CDU-Wähler werben - Newsticker - Die aktuellsten Nachrichten
245,CDU/CSU,2013,1,13,Brunner führt CSU Niederbayern in den Landtagswahlkampf
246,CDU/CSU,2013,1,13,Aiwanger wehrt sich gegen CSU-Forderungen nach Koalitionsaussage
247,CDU/CSU,2013,1,13,Südwest-CDU für Betreuungsgarantie von Kindern
251,CDU/CSU,2013,1,13,CSU will sich mit dem Thema soziale Gerechtigkeit profilieren
252,CDU/CSU,2013,1,13,CDU-Landeschef stellt Ergebnisse der Klausurtagung vor
258,CDU/CSU,2013,1,14,Sacharbeit statt Selbstbeschäftigung: CSU-Fraktion tagt in Kreuth
263,CDU/CSU,2013,1,14,Ude: CSU will sich «soziales Mäntelchen» umhängen
269,CDU/CSU,2013,1,14,CSU erhöht Druck auf Schäuble - Mehr Geld für Straßenbau gefordert
271,CDU/CSU,2013,1,14,CDU: Vertrauensfrage ist Showveranstaltung
272,CDU/CSU,2013,1,14,CDU-Vorsitzender Dombrowski: Last für die Region
274,CDU/CSU,2013,1,14,Zweite Runde der Fraktionsklausuren: CSU tagt in Kreuth
279,CDU/CSU,2013,1,15,CDU-Politiker in Münster bedauert Nazi-Vergleich
280,CDU/CSU,2013,1,15,CDU-Politiker in Münster bedauert Nazi-Vergleich
281,CDU/CSU,2013,1,15,CDU-Politiker in Münster bedauert Nazi-Vergleich
294,CDU/CSU,2013,1,15,CSU in neuer Umfrage bei 48 Prozent - SPD kommt auf 20 Prozent
299,CDU/CSU,2013,1,15,CSU setzt Winterklausur fort
300,CDU/CSU,2013,1,15,„Köln 50667“ - Kölner CDU-Politiker übel beleidigt
302,CDU/CSU,2013,1,16,Flughafen-Debakel: CDU vermisst bei Platzeck Transparenz
303,CDU/CSU,2013,1,16,Wirtschaft lehnt CSU-Forderung nach tariflichen Mindestlöhnen ab
306,CDU/CSU,2013,1,16,Landtags-CSU einstimmig für tarifliche Mindestlöhne
309,CDU/CSU,2013,1,16,FDP-Mann kann mit CDU-Hilfe einziger Liberaler im Landtag werden
312,CDU/CSU,2013,1,16,CSU setzt Klausur fort: Schäuble und BA-Chef Weise zu Gast
321,CDU/CSU,2013,1,17,Haushaltsdebatte: Berliner CDU-Fraktion lobt Erfolge der Koalition
324,CDU/CSU,2013,1,17,Nach Elbphilharmonie-Neuordnung verlangt CDU mehr Transparenz
325,CDU/CSU,2013,1,17,Seehofer schwört CSU auf Wahlkampf um jede Stimme ein
329,CDU/CSU,2013,1,17,"Stanislaw Tillich: Warum hat es die CDU in Leipzig so schwer, Herr Ministerpräsident?"
331,CDU/CSU,2013,1,17,CSU beendet Fraktionsklausur
333,CDU/CSU,2013,1,17,CSU fordert Milliarden-Finanzspritze für Krankenhäuser - Newsticker - Die aktuellsten Nachrichten
343,CDU/CSU,2013,1,18,CDU zu Flughafen: Platzeck schiebt Probleme auf lange Bank
346,CDU/CSU,2013,1,18,CDU sieht Privatisierungsbremse in Verfassung skeptisch
357,CDU/CSU,2013,1,19,Berliner CDU will Flüge von Tegel nach Schönefeld verlagern
358,CDU/CSU,2013,1,19,Berliner CDU will Flüge von Tegel nach Schönefeld verlagern - Newsticker - Die aktuellsten Nachrichten
365,CDU/CSU,2013,1,19,CDU-Experte: Ärzteverbände zu Korruptionsbericht verpflichten - Newsticker - Die aktuellsten Nachrichten
372,CDU/CSU,2013,1,20,CSU-Generalsekretär: Keine Wechselstimmung in Deutschland - Newsticker - Die aktuellsten Nachrichten
373,CDU/CSU,2013,1,20,McAllister: Aufholjagd hat sich gelohnt - CDU Nummer eins
375,CDU/CSU,2013,1,20,McAllister: Aufholjagd hat sich gelohnt - CDU Nummer eins - Newsticker - Die aktuellsten Nachrichten
380,CDU/CSU,2013,1,20,Möllring: CDU-Ergebnis keine Überraschung
385,CDU/CSU,2013,1,20,CDU-Fraktionschef: SPD-Senat fehlen Visionen für Hamburgs Zukunft
386,CDU/CSU,2013,1,20,CSU-Politiker Hinsken fordert Einführung von Ein-Euro-Scheinen - Newsticker - Die aktuellsten Nachrichten
388,CDU/CSU,2013,1,21,McAllister will CDU-Landesvorsitzender in Niedersachsen bleiben - Newsticker - Die aktuellsten Nachrichten
392,CDU/CSU,2013,1,21,Nach Wahl: Hamburger CDU besorgt um norddeutsche Zusammenarbeit
393,CDU/CSU,2013,1,21,Abgrenzung von der FDP: CDU zieht Lehren aus Niedersachsen-Wahl - Newsticker - Die aktuellsten Nachrichten
395,CDU/CSU,2013,1,21,Hamburger CDU nach Wahl besorgt um norddeutsche Zusammenarbeit
400,CDU/CSU,2013,1,21,Befürworter des Netzrückkaufs: CDU-Klage ist nicht zulässig
402,CDU/CSU,2013,1,21,Ude will enttäuschte CSU-Wähler ansprechen
404,CDU/CSU,2013,1,21,CDU-Landeschef Bouffier will keine Leihstimmen für FDP
410,CDU/CSU,2013,1,21,CDU-Spitzenpolitiker: Auf eigenes Abschneiden konzentrieren
421,CDU/CSU,2013,1,21,CDU: Werden es der neuen Mehrheit nicht leicht machen
422,CDU/CSU,2013,1,21,CDU-Spitzenpolitiker: Auf eigenes Abschneiden konzentrieren - Newsticker - Die aktuellsten Nachrichten
425,CDU/CSU,2013,1,21,Niedersachsen-CDU: Werden es der neuen Mehrheit nicht leicht machen - Newsticker - Die aktuellsten Nachrichten
426,CDU/CSU,2013,1,21,Laschet: CDU muss sich um eigene Wähler kümmern
427,CDU/CSU,2013,1,21,Laschet: CDU muss sich um eigene Wähler kümmern
428,CDU/CSU,2013,1,21,Laschet: CDU muss sich um eigene Wähler kümmern
429,CDU/CSU,2013,1,21,CDU-General Gröhe sieht nach Niedersachsenwahl kein Signal für Bund - Newsticker - Die aktuellsten Nachrichten
430,CDU/CSU,2013,1,21,CDU-General Gröhe seiht nach Niedersachsenwahl kein Signal für Bund - Newsticker - Die aktuellsten Nachrichten
433,CDU/CSU,2013,1,21,CDU gewinnt 54 Direktmandate
438,CDU/CSU,2013,1,22,McAllister & Co. hadern mit der Wahl-Schlappe: Hat sich die CDU in Niedersachsen selbst geschlagen?
440,CDU/CSU,2013,1,22,CSU sieht keine Verfassungsschutz-Fehler bei NSU-Ermittlungen
442,CDU/CSU,2013,1,22,FDP-Bundesvize Homburger: CDU soll nicht irrlichtern
449,CDU/CSU,2013,1,22,CDU wählt einstimmig Björn Thümler zum Fraktionschef
451,CDU/CSU,2013,1,22,Von der Leyen: CDU braucht McAllister
454,CDU/CSU,2013,1,22,FDP verärgert über Leihstimmen-Vorwurf der CSU
457,CDU/CSU,2013,1,22,CDU-Parteivize Strobl warnt vor Lagerwahlkampf im Bund
463,CDU/CSU,2013,1,23,CDU-Fraktion wirft Senat schwere Fehler bei Klinik-Sanierung vor
465,CDU/CSU,2013,1,23,CDU und FDP kritisieren geringe Aufklärung von Straftaten in NRW
467,CDU/CSU,2013,1,23,CDU und FDP kritisieren geringe Aufklärung von Straftaten in NRW
469,CDU/CSU,2013,1,23,CDU und FDP kritisieren geringe Aufklärung von Straftaten in NRW
476,CDU/CSU,2013,1,23,Ex-CDU-Chef Böhr muss wegen Untreue vor Gericht - Newsticker - Die aktuellsten Nachrichten
477,CDU/CSU,2013,1,23,CDU legt Streichliste vor: Zurück zu Kita- und Studiengebühren (Foto - aktuell)
478,CDU/CSU,2013,1,23,CDU legt Streichliste vor: Zurück zu Kita- und Studiengebühren (Foto - aktuell)
479,CDU/CSU,2013,1,23,CDU legt Streichliste vor: Zurück zu Kita- und Studiengebühren (Foto - aktuell)
484,CDU/CSU,2013,1,23,CDU wählt einstimmig Björn Thümler zum Fraktionschef
485,CDU/CSU,2013,1,23,CDU im Südwesten demonstriert Unterstützung für Schavan
487,CDU/CSU,2013,1,24,Böge soll neuer Landeschef der Nord-CDU werden - Newsticker - Die aktuellsten Nachrichten
488,CDU/CSU,2013,1,24,Ulmer CDU rechnet mit haushohem Ergebnis für Schavan
489,CDU/CSU,2013,1,24,Hessen-CDU stiftet Alfred-Dregger-Medaille
491,CDU/CSU,2013,1,24,CDU und FDP: Grüne Regierungsbeteiligungen schaden Hamburg
496,CDU/CSU,2013,1,25,Hessische CDU plant für Doppelwahl
497,CDU/CSU,2013,1,25,CDU fordert: Lehrer wieder verbeamten
499,CDU/CSU,2013,1,25,CSU gegen von der Leyens Konzept der Lebensleistungsrente
501,CDU/CSU,2013,1,25,Gruß: Absolute Mehrheit der CSU wäre «bitterer Rückschritt»
507,CDU/CSU,2013,1,26,CSU-Chef postet Lieblingslieder: Seehofer rockt jetzt auf Facebook
514,CDU/CSU,2013,1,26,Streit über Mindestlöhne: FDP-Minister will Härte gegen CDU
518,CDU/CSU,2013,1,26,SPD lehnt CDU-Forderung nach Verbeamtung von Lehrern ab
519,CDU/CSU,2013,1,26,Rentenstreit: Seehofer bekräftigt CSU-Position
520,CDU/CSU,2013,1,26,Streit über Mindestlöhne: FDP-Minister will Härte gegen CDU
528,CDU/CSU,2013,1,26,"Steuerreform: CDU-General Gröhe sagt „Ja, aber“ zur Bierdeckel-Reform"
540,CDU/CSU,2013,1,27,CSU-Chef nimmt Schavan in Plagiatsaffäre in Schutz - Newsticker - Die aktuellsten Nachrichten
543,CDU/CSU,2013,1,27,CSU-Chef Horst Seehofer und der Ex-Sozial-Minister streiten für eine soziale Union
549,CDU/CSU,2013,1,28,CDU-Vize Strobl für Abgrenzung auch zur FDP
553,CDU/CSU,2013,1,28,CDU gegen Direktvergabe der S-Bahn an BVG
555,CDU/CSU,2013,1,28,CDU debattiert über Folgen aus jüngsten Wahlniederlagen - Newsticker - Die aktuellsten Nachrichten
556,CDU/CSU,2013,1,28,De Maizière sieht Versäumnisse der CDU in den Ländern - Newsticker - Die aktuellsten Nachrichten
574,CDU/CSU,2013,1,30,CDU lädt zum Neujahrsempfang
575,CDU/CSU,2013,1,30,CDU lädt zum Neujahrsempfang
582,CDU/CSU,2013,1,31,NRW-CDU dementiert Macht-Ansprüche von Laschet: «Abwegig»
583,CDU/CSU,2013,1,31,NRW-CDU dementiert Macht-Ansprüche von Laschet: «Abwegig»
584,CDU/CSU,2013,1,31,NRW-CDU dementiert Macht-Ansprüche von Laschet: «Abwegig»
592,CDU/CSU,2013,1,31,Anti-Abzock-Gesetz: Entwurf von CDU und FDP tritt im Sommer in Kraft
607,CDU/CSU,2013,2,1,CDU-Bundesvize Strobl will Partei für Umweltthemen öffnen
632,CDU/CSU,2013,2,3,Streit wegen Homo-Ehe: Schwulen-Union-Vorstand wechselt von CDU zur SPD
633,CDU/CSU,2013,2,3,CDU-Politiker fordert steuerliche Innovationsförderung für Firmen
634,CDU/CSU,2013,2,3,CDU-Politiker fordert steuerliche Innovationsförderung für Firmen
635,CDU/CSU,2013,2,3,CSU-Skepsis gegen Volksentscheid über Studiengebühren wächst
636,CDU/CSU,2013,2,3,Koalitons-Krach um Volksentscheid: CSU setzt FPD Pistole auf die Brust
642,CDU/CSU,2013,2,4,CDU uneins bei Nominierung des neuen Landtagspräsidenten
644,CDU/CSU,2013,2,4,CSU will Studiengebühren-Aus und Kompensation beschließen
648,CDU/CSU,2013,2,4,CSU will schnelle Lösung im Streit über Studiengebühren
653,CDU/CSU,2013,2,5,Wahlkampf in Bayern! Ministerin Aigner holt Leslie Mandoki zur CSU
654,CDU/CSU,2013,2,5,CDU-Kreisverband stärkt Schavan den Rücken
658,CDU/CSU,2013,2,5,Berliner CDU-Politiker gegen Klage gegen Länderfinanzausgleich
659,CDU/CSU,2013,2,5,CDU: Busemann soll neuer Landtagspräsident werden
662,CDU/CSU,2013,2,5,CSU kritisiert Kretschmann beim Länderfinanzausgleich
664,CDU/CSU,2013,2,5,Hacker sieht CSU-Angebot zu Studiengebühren-Abschaffung kritisch
666,CDU/CSU,2013,2,5,Leslie Mandoki kämpft für die CSU
668,CDU/CSU,2013,2,5,Musik-Produzent tritt bei Landtagswahl an​: Ministerin Aigner holt​ Leslie Mandoki zur CSU​
669,CDU/CSU,2013,2,5,Vier Hamburger CDU-Direktkandidaten gewählt
671,CDU/CSU,2013,2,5,CDU nominiert Kandidaten für neuen Landtagspräsidenten
672,CDU/CSU,2013,2,5,CDU nominiert Kandidaten für neuen Landtagspräsidenten
675,CDU/CSU,2013,2,5,CDU-Innenexperte Wolfgang Bosbach zum Wettskandal
679,CDU/CSU,2013,2,6,CDU kritisiert Pläne zum Pausieren der Landesgartenschauen
680,CDU/CSU,2013,2,6,CDU-Landeschef Strobl sichert Schavan «alle Unterstützung» zu 
682,CDU/CSU,2013,2,6,Keine Rache der CSU an Schavan
684,CDU/CSU,2013,2,6,Feuerwehr-Streit erreicht die CDU: Jetzt brennt’s auch in der Partei des OB
685,CDU/CSU,2013,2,7,Annette Schavan (CDU): Welchen Rücktritt hätten Sie denn gerne?
699,CDU/CSU,2013,2,7,CDU hält an Busemann-Nominierung für Landtagsspitze fest
706,CDU/CSU,2013,2,8,CDU greift Markov wegen Flughafen-Äußerungen scharf an
717,CDU/CSU,2013,2,9,CDU-Landesvorsitzender Weinberg: Schavan zeigt Haltung
718,CDU/CSU,2013,2,9,CDU-Kreisverband: Schavan bleibt Bundestagskandidatin
719,CDU/CSU,2013,2,9,Südwest-CDU dankt Annette Schavan nach Rücktritt
732,CDU/CSU,2013,2,10,Umfrage: CSU stabil bei 48 Prozent
735,CDU/CSU,2013,2,10,CSU droht Schmach am politischen Aschermittwoch
741,CDU/CSU,2013,2,11,CDU-Fraktionschef Wersich gibt Scholz-Senat Note 4 im Halbzeitzeugnis
751,CDU/CSU,2013,2,11,Kampf um politischen Aschermittwoch: Vilsmaier dreht Strauß-Film für CSU
755,CDU/CSU,2013,2,12,"Neue Umfrage: CSU bei 46 Prozent, mögliches Dreierbündnis bei 42"
756,CDU/CSU,2013,2,12,CDU lädt zum Politischen Aschermittwoch nach Bautzen
757,CDU/CSU,2013,2,12,CDU lädt zum Politischen Aschermittwoch nach Bautzen
758,CDU/CSU,2013,2,12,CDU-Wahlkampf jetzt Thema im Stadtrat - Riesen-Ärger um Wawas Werbe-Streich
763,CDU/CSU,2013,2,13,Politischer Aschermittwoch: Wahl-Werbe-Spott der Leipziger CDU
764,CDU/CSU,2013,2,13,NRW-CDU attackiert Steinbrück
765,CDU/CSU,2013,2,13,NRW-CDU attackiert Steinbrück
766,CDU/CSU,2013,2,13,NRW-CDU attackiert Steinbrück
770,CDU/CSU,2013,2,13,Merkel bei CDU-Aschermittwoch in Demmin begeistert empfangen - Newsticker - Die aktuellsten Nachrichten
771,CDU/CSU,2013,2,13,CDU-Vorstoß für 100-Euro-Strafe für Komatrinker erntet Kritik - Newsticker - Die aktuellsten Nachrichten
772,CDU/CSU,2013,2,13,CSU schießt sich auf Steinbrück ein - Newsticker - Die aktuellsten Nachrichten
776,CDU/CSU,2013,2,13,Künast holt gegen die CSU aus - «Crazy Horst» - Newsticker - Die aktuellsten Nachrichten
777,CDU/CSU,2013,2,13,Künast holt beim Aschermittwoch gegen die CSU aus
779,CDU/CSU,2013,2,13,Freie Wähler lästern über CSU-Redner Stoiber
780,CDU/CSU,2013,2,13,CDU will Bildungspolitik zum Wahlkampf-Thema machen
782,CDU/CSU,2013,2,13,Freie Wähler spotten über angeblichen Größenwahn der CSU
785,CDU/CSU,2013,2,13,SPD reklamiert Sieg im Aschermittwochs-Zuschauerduell mit CSU
786,CDU/CSU,2013,2,13,CSU beginnt Politischen Aschermittwoch - Newsticker - Die aktuellsten Nachrichten
787,CDU/CSU,2013,2,13,CSU beginnt Politischen Aschermittwoch
789,CDU/CSU,2013,2,13,SPD reklamiert Sieg im Aschermittwochs-Zuschauerduell mit CSU - Newsticker - Die aktuellsten Nachrichten
790,CDU/CSU,2013,2,13,CDU-Experte will Eltern von «Komatrinkern» zur Kasse bitten - Newsticker - Die aktuellsten Nachrichten
792,CDU/CSU,2013,2,14, Politischer Aschermittwoch der CSU: Schummelei bei der Gästezahl
800,CDU/CSU,2013,2,15,Böge macht der CDU Mut - Slogan für Kommunalwahl vorgestellt
813,CDU/CSU,2013,2,16,«Focus»: CDU und CSU starten Ende Juni in Bundestagswahlkampf - Newsticker - Die aktuellsten Nachrichten
814,CDU/CSU,2013,2,16,«Focus»: CDU und CSU starten Ende Juni in Bundestagswahlkampf - Newsticker - Die aktuellsten Nachrichten
815,CDU/CSU,2013,2,16,CDU-Wahlausschuss: Weinberg führt Landesliste für Bundestagswahl an
816,CDU/CSU,2013,2,16,«Focus»: CDU und CSU starten Ende Juni in Bundestagswahlkampf
817,CDU/CSU,2013,2,16,«Focus»: CDU und CSU starten Ende Juni in Bundestagswahlkampf
823,CDU/CSU,2013,2,16,Bouffier tritt als CDU-Direktkandidat in Gießen an
